Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
AMG A 45,2023,Global,Black,Hybrid,379064,394,1,Yes
GLB,2025,Global,Green,Hybrid,51700,263,1,Yes
A-Class,2025,Global,Grey,Petrol,95285,174,1,Yes
GLE,2025,Global,Blue,Electric,111038,359,1,No
GLC,2020,Global,Grey,Diesel,60208,453,1,Yes
C-Class,2025,Global,Blue,Hybrid,99248,365,1,No
GLC,2021,Global,Black,Petrol,140734,439,1,Yes
GLB,2025,Global,Black,Hybrid,66152,323,1,Yes
E-Class,2022,Global,Blue,Diesel,72690,427,1,Yes
GLC,2023,Global,Silver,Diesel,147637,508,1,Yes
GLC,2021,Global,White,Petrol,125109,366,1,Yes
C-Class,2020,Global,Black,Hybrid,66956,227,1,Yes
GLC,2021,Global,Blue,Diesel,73024,296,1,Yes
GLE,2021,Global,Yellow,Diesel,125289,367,1,Yes
GLB,2025,Global,Blue,Electric,86568,184,1,No
C-Class,2023,Global,Silver,Petrol,70289,284,1,No
E-Class,2022,Global,Blue,Petrol,50012,240,1,No
A-Class,2021,Global,White,Petrol,92435,224,1,Yes
A-Class,2022,Global,White,Petrol,47395,346,1,No
G-Class,2023,Global,White,Hybrid,199968,523,1,No
A-Class,2023,Global,Black,Petrol,52158,378,1,Yes
GLA,2025,Global,Silver,Diesel,61538,265,1,Yes
A-Class,2023,Global,Grey,Petrol,95931,257,1,Yes
CLA,2021,Global,Black,Petrol,58074,338,1,Yes
GLA,2024,Global,Blue,Hybrid,61907,338,1,Yes
GLC,2021,Global,White,Hybrid,82085,444,1,Yes
GLS,2021,Global,Black,Hybrid,199706,351,1,Yes
E-Class,2023,Global,Silver,Petrol,82888,246,1,Yes
A-Class,2020,Global,White,Hybrid,50801,219,1,Yes
A-Class,2024,Global,Black,Hybrid,43923,330,1,No
C-Class,2022,Global,Black,Petrol,46640,374,1,Yes
GLB,2023,Global,Yellow,Hybrid,82166,320,1,No
C-Class,2020,Global,Black,Diesel,50880,314,1,Yes
C-Class,2022,Global,Silver,Diesel,44098,224,1,Yes
GLE,2020,Global,White,Petrol,62730,419,1,Yes
E-Class,2023,Global,Black,Petrol,70589,231,1,Yes
GLC,2023,Global,White,Petrol,144584,424,1,Yes
GLB,2024,Global,Brown,Hybrid,95671,220,1,Yes
A-Class,2024,Global,Black,Diesel,40370,370,1,No
A-Class,2023,Global,Black,Hybrid,62895,232,1,No
GLC,2024,Global,Yellow,Hybrid,145759,278,1,Yes
GLE,2024,Global,White,Hybrid,88462,435,1,Yes
GLB,2023,Global,White,Petrol,89608,322,1,Yes
GLC,2024,Global,Blue,Diesel,131135,316,1,Yes
C-Class,2020,Global,Red,Petrol,47313,333,1,Yes
CLA,2025,Global,White,Electric,61150,420,1,Yes
AMG A 45,2023,Global,White,Diesel,194054,396,1,Yes
A-Class,2021,Global,Black,Diesel,58488,291,1,Yes
S-Class,2020,Global,Red,Petrol,131394,685,1,No
GLS,2025,Global,White,Electric,177103,461,1,Yes
GLE,2025,Global,White,Petrol,107343,387,1,No
A-Class,2025,Global,Red,Diesel,43722,360,1,Yes
C-Class,2025,Global,White,Hybrid,74926,245,1,No
GLC,2022,Global,Black,Diesel,86243,424,1,Yes
E-Class,2021,Global,Grey,Petrol,37161,507,1,No
C-Class,2024,Global,Black,Electric,74306,230,1,No
GLE,2024,Global,Black,Electric,153375,541,1,Yes
GLC,2021,Global,White,Diesel,151149,484,1,Yes
GLS,2021,Global,Blue,Diesel,173520,612,1,No
GLB,2020,Global,Blue,Petrol,86537,229,1,Yes
E-Class,2025,Global,White,Electric,93399,226,1,Yes
E-Class,2020,Global,Green,Petrol,40885,409,1,Yes
A-Class,2021,Global,Black,Diesel,66423,165,1,Yes
C-Class,2020,Global,Silver,Diesel,55076,481,1,Yes
E-Class,2021,Global,Grey,Petrol,55955,464,1,Yes
GLB,2020,Global,Black,Petrol,71907,291,1,Yes
GLC,2022,Global,Black,Diesel,97959,343,1,Yes
AMG E 63,2023,Global,Blue,Diesel,217402,595,1,Yes
S-Class,2020,Global,Black,Diesel,343358,400,1,Yes
CLS,2024,Global,Red,Electric,42026,478,1,Yes
E-Class,2025,Global,Black,Electric,43197,428,1,Yes
GLC,2022,Global,Red,Petrol,145767,364,1,Yes
GLA,2025,Global,Grey,Petrol,51470,390,1,Yes
C-Class,2022,Global,Grey,Diesel,74892,503,1,Yes
CLA,2024,Global,White,Petrol,87842,226,1,Yes
A-Class,2024,Global,Black,Petrol,88815,281,1,Yes
GLE,2021,Global,Orange,Petrol,131069,280,1,Yes
GLA,2023,Global,Silver,Diesel,75493,300,1,Yes
GLE,2025,Global,Black,Electric,78809,250,1,Yes
GLC,2024,Global,White,Petrol,123326,288,1,Yes
GLE,2021,Global,Red,Petrol,72510,515,1,Yes
GLB,2021,Global,Grey,Hybrid,63415,195,1,No
GLC,2021,Global,Yellow,Diesel,63853,368,1,Yes
CLA,2024,Global,Black,Petrol,71837,251,1,Yes
GLE,2023,Global,Green,Petrol,93184,597,1,Yes
E-Class,2023,Global,Black,Petrol,57647,526,1,Yes
GLB,2020,Global,Black,Petrol,84069,192,1,Yes
GLC,2023,Global,Black,Diesel,81471,484,1,Yes
GLE,2024,Global,Blue,Diesel,78874,345,1,Yes
GLA,2021,Global,White,Petrol,57777,228,1,Yes
GLE,2023,Global,Black,Petrol,80870,575,1,Yes
GLC,2023,Global,White,Petrol,149013,455,1,Yes
GLS,2023,Global,Green,Diesel,139771,461,1,Yes
GLB,2024,Global,Grey,Electric,64777,365,1,Yes
E-Class,2023,Global,White,Petrol,46865,542,1,Yes
GLC,2022,Global,Yellow,Petrol,125939,388,1,Yes
GLE,2022,Global,White,Petrol,76924,314,1,No
GLA,2021,Global,White,Diesel,77099,217,1,Yes
A-Class,2021,Global,Silver,Petrol,92805,192,1,Yes
E-Class,2021,Global,Black,Diesel,50513,422,1,Yes
C-Class,2020,Global,Silver,Diesel,70108,243,1,Yes
GLE,2021,Global,White,Diesel,104430,328,1,Yes
GLE,2023,Global,White,Hybrid,74926,326,1,Yes
C-Class,2021,Global,Grey,Diesel,87273,508,1,Yes
GLC,2024,Global,Black,Electric,142482,488,1,Yes
GLC,2021,Global,Red,Diesel,68529,277,1,Yes
C-Class,2021,Global,Grey,Diesel,39039,219,1,Yes
C-Class,2023,Global,White,Hybrid,83457,254,1,Yes
A-Class,2020,Global,White,Petrol,68859,204,1,Yes
C-Class,2020,Global,White,Petrol,64499,489,1,Yes
GLC,2024,Global,White,Petrol,131391,315,1,Yes
A-Class,2025,Global,Silver,Electric,100493,256,1,Yes
GLE,2023,Global,White,Electric,163894,565,1,Yes
GLE,2020,Global,Black,Diesel,132048,311,1,Yes
GLA,2020,Global,Black,Diesel,48397,416,1,Yes
GLA,2023,Global,White,Diesel,98591,331,1,Yes
A-Class,2022,Global,White,Diesel,69814,257,1,Yes
GLE,2021,Global,White,Hybrid,86670,451,1,Yes
A-Class,2025,Global,White,Diesel,75996,240,1,No
GLC,2025,Global,White,Petrol,118039,395,1,Yes
GLC,2022,Global,Silver,Electric,66237,297,1,Yes
CLA,2025,Global,Black,Petrol,43637,379,1,Yes
E-Class,2023,Global,Silver,Hybrid,75291,328,1,Yes
GLE,2021,Global,Black,Petrol,148402,348,1,Yes
GLC,2025,Global,White,Electric,117664,242,1,Yes
E-Class,2024,Global,Black,Petrol,83512,556,1,Yes
E-Class,2024,Global,Black,Diesel,79598,422,1,No
GLC,2022,Global,Black,Diesel,145940,302,1,Yes
C-Class,2024,Global,White,Hybrid,48066,335,1,Yes
E-Class,2023,Global,Silver,Diesel,39194,611,1,Yes
GLE,2022,Global,White,Hybrid,160259,363,1,Yes
A-Class,2024,Global,Grey,Hybrid,73830,380,1,Yes
GLE,2025,Global,White,Electric,108988,294,1,Yes
GLA,2021,Global,Black,Petrol,85922,278,1,No
A-Class,2025,Global,Black,Petrol,57276,352,1,No
GLE,2020,Global,Red,Petrol,67426,430,1,Yes
A-Class,2025,Global,Silver,Hybrid,89401,260,1,No
C-Class,2024,Global,Silver,Electric,99720,221,1,Yes
GLA,2024,Global,Yellow,Hybrid,44137,281,1,Yes
G-Class,2021,Global,White,Hybrid,173945,491,1,Yes
E-Class,2024,Global,Silver,Diesel,81447,217,1,Yes
GLC,2024,Global,White,Petrol,141836,428,1,No
GLC,2021,Global,Silver,Petrol,104331,216,1,Yes
GLB,2021,Global,White,Hybrid,70787,342,1,Yes
C-Class,2025,Global,Grey,Electric,100831,310,1,Yes
GLA,2021,Global,Red,Petrol,86393,241,1,No
C-Class,2024,Global,Black,Petrol,83316,248,1,Yes
AMG E 63,2023,Global,Silver,Hybrid,140858,572,1,Yes
E-Class,2024,Global,Black,Hybrid,41451,267,1,Yes
GLC,2020,Global,Silver,Diesel,97189,508,1,Yes
GLA,2023,Global,Black,Hybrid,56928,162,1,Yes
A-Class,2024,Global,White,Electric,94287,418,1,Yes
GLE,2025,Global,White,Electric,108837,382,1,No
GLC,2020,Global,Grey,Diesel,112009,274,1,Yes
GLB,2025,Global,Black,Electric,43860,366,1,Yes
GLS,2020,Global,Green,Petrol,201463,364,1,Yes
CLS,2020,Global,Grey,Petrol,70073,509,1,Yes
GLC,2025,Global,Grey,Electric,120161,299,1,Yes
GLE,2021,Global,Silver,Petrol,72003,611,1,Yes
GLE,2025,Global,Red,Petrol,72683,308,1,Yes
GLC,2022,Global,Silver,Petrol,130842,354,1,Yes
G-Class,2025,Global,Silver,Hybrid,350134,553,1,Yes
GLC,2024,Global,Grey,Petrol,161848,209,1,Yes
A-Class,2020,Global,Silver,Diesel,86491,299,1,Yes
E-Class,2025,Global,Black,Hybrid,56578,573,1,No
C-Class,2021,Global,White,Diesel,50176,293,1,Yes
C-Class,2024,Global,White,Petrol,53095,210,1,Yes
C-Class,2020,Global,Silver,Petrol,87324,361,1,Yes
GLC,2021,Global,White,Petrol,132912,344,1,Yes
A-Class,2024,Global,Black,Electric,53134,329,1,Yes
S-Class,2021,Global,Grey,Petrol,126886,733,1,Yes
GLC,2022,Global,Black,Hybrid,89678,288,1,Yes
S-Class,2024,Global,White,Petrol,218760,579,1,Yes
GLA,2020,Global,Grey,Hybrid,47434,414,1,Yes
C-Class,2023,Global,White,Petrol,66233,231,1,Yes
GLC,2025,Global,Red,Diesel,83393,321,1,Yes
C-Class,2022,Global,White,Diesel,60281,457,1,Yes
C-Class,2024,Global,Silver,Hybrid,43754,429,1,No
GLS,2024,Global,Silver,Hybrid,204899,414,1,Yes
C-Class,2025,Global,Brown,Electric,102476,458,1,No
A-Class,2023,Global,White,Petrol,50186,182,1,Yes
C-Class,2023,Global,Black,Electric,87671,373,1,Yes
GLE,2025,Global,Red,Electric,150240,321,1,Yes
GLC,2022,Global,White,Diesel,86612,257,1,Yes
AMG A 45,2025,Global,White,Electric,276063,403,1,Yes
GLB,2023,Global,White,Electric,90047,167,1,Yes
GLE,2021,Global,Yellow,Diesel,70382,485,1,No
E-Class,2023,Global,Black,Petrol,42015,316,1,Yes
GLA,2024,Global,Black,Petrol,48864,349,1,Yes
C-Class,2021,Global,Black,Diesel,78201,320,1,Yes
A-Class,2024,Global,Black,Electric,71024,221,1,Yes
GLA,2021,Global,Silver,Petrol,39365,246,1,No
AMG S 63,2025,Global,Grey,Petrol,338687,812,1,Yes
C-Class,2023,Global,Grey,Electric,76721,475,1,Yes
C-Class,2023,Global,Green,Diesel,93801,437,1,Yes
GLA,2025,Global,Black,Petrol,45930,361,1,No
GLS,2024,Global,Green,Electric,375920,460,1,Yes
GLC,2022,Global,Grey,Hybrid,156306,456,1,Yes
GLE,2023,Global,Grey,Petrol,96447,592,1,Yes
GLC,2021,Global,White,Diesel,76632,399,1,Yes
GLC,2021,Global,Black,Diesel,97558,429,1,Yes
GLB,2023,Global,Silver,Hybrid,88988,161,1,No
C-Class,2020,Global,White,Petrol,70024,255,1,Yes
CLA,2024,Global,White,Electric,60214,244,1,No
S-Class,2024,Global,Silver,Electric,240533,388,1,Yes
A-Class,2023,Global,Yellow,Petrol,39515,273,1,Yes
GLB,2023,Global,Green,Hybrid,95783,412,1,Yes
CLA,2021,Global,White,Petrol,42994,213,1,No
GLC,2020,Global,White,Petrol,132450,204,1,Yes
C-Class,2025,Global,Blue,Electric,71355,437,1,Yes
GLA,2021,Global,Grey,Petrol,80990,401,1,Yes
S-Class,2025,Global,White,Hybrid,215103,589,1,Yes
C-Class,2020,Global,White,Petrol,82924,319,1,Yes
E-Class,2020,Global,Silver,Petrol,89800,455,1,Yes
C-Class,2021,Global,Silver,Petrol,50999,219,1,Yes
GLB,2020,Global,Black,Petrol,36670,351,1,Yes
E-Class,2025,Global,White,Hybrid,103489,399,1,No
C-Class,2020,Global,Silver,Diesel,49468,488,1,Yes
A-Class,2023,Global,Black,Petrol,78895,185,1,Yes
GLC,2021,Global,Black,Diesel,89659,475,1,Yes
CLA,2022,Global,Black,Petrol,65605,249,1,Yes
GLE,2020,Global,Silver,Diesel,126811,271,1,Yes
S-Class,2022,Global,Black,Petrol,280347,790,1,Yes
E-Class,2021,Global,Blue,Petrol,52410,274,1,Yes
C-Class,2025,Global,Grey,Hybrid,92212,458,1,Yes
GLS,2021,Global,Black,Petrol,216754,506,1,Yes
AMG E 63,2022,Global,Grey,Electric,186635,584,1,Yes
GLC,2021,Global,White,Petrol,145918,347,1,Yes
A-Class,2023,Global,Blue,Diesel,83862,175,1,Yes
S-Class,2024,Global,Grey,Hybrid,155177,322,1,Yes
E-Class,2021,Global,Blue,Diesel,55841,544,1,Yes
GLE,2023,Global,Red,Diesel,135920,534,1,Yes
GLS,2024,Global,White,Hybrid,248875,600,1,Yes
GLC,2020,Global,Silver,Petrol,142980,298,1,Yes
CLA,2024,Global,Silver,Electric,73257,362,1,Yes
GLB,2024,Global,White,Hybrid,96430,200,1,No
GLC,2024,Global,Black,Petrol,111568,330,1,No
GLA,2021,Global,Blue,Hybrid,82742,334,1,No
GLA,2020,Global,Yellow,Hybrid,39693,323,1,No
AMG GT,2024,Global,White,Petrol,285338,514,1,Yes
E-Class,2021,Global,Silver,Petrol,51786,346,1,Yes
GLS,2020,Global,Black,Petrol,174800,417,1,Yes
C-Class,2021,Global,Blue,Petrol,38025,399,1,Yes
GLA,2023,Global,Black,Hybrid,66661,278,1,Yes
E-Class,2025,Global,White,Hybrid,48006,575,1,Yes
E-Class,2023,Global,White,Diesel,70829,507,1,Yes
GLC,2023,Global,White,Electric,117423,457,1,Yes
GLC,2025,Global,Green,Electric,140980,324,1,No
GLA,2022,Global,Grey,Diesel,67036,373,1,Yes
C-Class,2023,Global,White,Hybrid,61167,274,1,Yes
GLE,2024,Global,Black,Petrol,148211,586,1,Yes
A-Class,2023,Global,Red,Electric,58448,162,1,Yes
E-Class,2024,Global,Silver,Electric,86666,249,1,Yes
GLB,2022,Global,Yellow,Petrol,76916,351,1,No
GLC,2020,Global,White,Diesel,137011,365,1,No
GLE,2021,Global,Brown,Diesel,91127,548,1,Yes
GLC,2020,Global,Blue,Petrol,78678,323,1,Yes
S-Class,2025,Global,Black,Hybrid,221925,325,1,Yes
E-Class,2023,Global,Black,Petrol,82056,410,1,Yes
CLA,2025,Global,Black,Electric,65897,361,1,Yes
GLS,2025,Global,Grey,Petrol,257846,339,1,Yes
GLC,2024,Global,White,Hybrid,99468,415,1,No
GLC,2023,Global,Yellow,Hybrid,120816,239,1,Yes
A-Class,2020,Global,White,Hybrid,39104,281,1,Yes
GLA,2021,Global,Silver,Hybrid,37707,220,1,Yes
A-Class,2020,Global,Grey,Petrol,64935,192,1,Yes
A-Class,2024,Global,Red,Electric,65379,152,1,Yes
GLC,2023,Global,Silver,Diesel,160872,330,1,Yes
C-Class,2021,Global,Red,Petrol,55382,426,1,Yes
GLC,2022,Global,Silver,Diesel,136994,405,1,Yes
GLC,2020,Global,Silver,Petrol,71330,447,1,Yes
A-Class,2023,Global,Silver,Diesel,83614,301,1,Yes
GLC,2021,Global,White,Petrol,118422,276,1,Yes
C-Class,2020,Global,White,Petrol,69261,501,1,No
GLC,2023,Global,White,Hybrid,100518,376,1,Yes
A-Class,2021,Global,Green,Diesel,36804,373,1,Yes
E-Class,2024,Global,Grey,Electric,46037,380,1,Yes
A-Class,2024,Global,Black,Petrol,92840,376,1,Yes
GLE,2024,Global,Silver,Petrol,92446,548,1,Yes
GLB,2025,Global,Grey,Petrol,104933,420,1,No
GLC,2021,Global,White,Diesel,112137,314,1,Yes
GLC,2025,Global,Yellow,Petrol,75393,342,1,Yes
C-Class,2025,Global,Grey,Diesel,88995,234,1,Yes
G-Class,2020,Global,Grey,Petrol,187529,544,1,Yes
GLE,2022,Global,Grey,Electric,93836,451,1,Yes
E-Class,2020,Global,Black,Diesel,74314,251,1,Yes
GLC,2025,Global,Black,Petrol,80727,321,1,Yes
GLA,2021,Global,Silver,Diesel,85257,384,1,No
GLE,2023,Global,White,Hybrid,156974,582,1,Yes
CLA,2025,Global,Grey,Petrol,58278,328,1,Yes
C-Class,2020,Global,White,Petrol,67782,208,1,Yes
CLA,2024,Global,Red,Diesel,74905,383,1,Yes
GLA,2023,Global,White,Petrol,43626,317,1,No
E-Class,2024,Global,Silver,Electric,72842,281,1,Yes
GLS,2023,Global,White,Diesel,352353,540,1,Yes
A-Class,2021,Global,White,Petrol,93076,191,1,Yes
GLE,2021,Global,Black,Petrol,75994,375,1,Yes
E-Class,2023,Global,Black,Petrol,50877,302,1,No
A-Class,2021,Global,Silver,Petrol,42814,317,1,Yes
CLA,2025,Global,Black,Electric,104734,308,1,Yes
CLA,2021,Global,Black,Petrol,39638,257,1,Yes
C-Class,2024,Global,Blue,Hybrid,74426,325,1,Yes
G-Class,2021,Global,White,Diesel,275636,506,1,Yes
C-Class,2025,Global,Blue,Petrol,68980,357,1,Yes
GLE,2023,Global,Silver,Petrol,147490,419,1,No
GLB,2023,Global,Grey,Diesel,50834,183,1,No
A-Class,2025,Global,White,Hybrid,75015,386,1,Yes
GLC,2021,Global,Black,Diesel,113832,224,1,Yes
GLE,2024,Global,White,Diesel,131341,350,1,Yes
A-Class,2023,Global,Black,Electric,54130,257,1,Yes
A-Class,2021,Global,Silver,Diesel,85514,267,1,No
AMG GT,2025,Global,White,Electric,254465,609,1,Yes
GLE,2024,Global,Grey,Hybrid,132475,440,1,Yes
GLB,2020,Global,Black,Petrol,63400,405,1,Yes
C-Class,2022,Global,White,Diesel,56164,265,1,Yes
GLA,2023,Global,Yellow,Hybrid,74051,418,1,Yes
A-Class,2024,Global,Black,Diesel,80829,414,1,Yes
CLA,2022,Global,White,Diesel,50736,202,1,Yes
E-Class,2021,Global,Yellow,Diesel,65328,400,1,Yes
GLC,2020,Global,Grey,Petrol,91154,254,1,Yes
G-Class,2022,Global,Red,Petrol,163957,520,1,Yes
A-Class,2023,Global,White,Petrol,86276,301,1,Yes
GLE,2024,Global,Blue,Electric,112459,568,1,No
C-Class,2023,Global,Grey,Diesel,46356,489,1,Yes
GLC,2021,Global,White,Petrol,133089,249,1,No
E-Class,2022,Global,Black,Petrol,58600,387,1,Yes
GLC,2021,Global,Grey,Petrol,64647,396,1,No
GLA,2022,Global,Black,Petrol,38322,160,1,Yes
C-Class,2021,Global,White,Petrol,48965,465,1,No
GLB,2021,Global,Yellow,Petrol,37419,412,1,No
GLE,2022,Global,Black,Hybrid,83225,403,1,Yes
GLA,2020,Global,Yellow,Diesel,54041,186,1,Yes
C-Class,2022,Global,Black,Petrol,40578,345,1,No
A-Class,2023,Global,White,Hybrid,39336,367,1,Yes
S-Class,2021,Global,White,Petrol,184375,757,1,No
GLA,2025,Global,Black,Electric,102745,218,1,No
C-Class,2023,Global,Blue,Diesel,51100,331,1,Yes
GLC,2022,Global,White,Petrol,97661,257,1,Yes
A-Class,2024,Global,White,Petrol,46626,167,1,Yes
GLC,2025,Global,Silver,Electric,156769,418,1,Yes
GLA,2023,Global,Brown,Petrol,68118,200,1,Yes
GLC,2020,Global,Black,Petrol,145200,452,1,No
A-Class,2025,Global,Yellow,Electric,42820,290,1,Yes
G-Class,2021,Global,Grey,Diesel,195448,563,1,Yes
GLA,2022,Global,Silver,Petrol,89875,243,1,Yes
GLB,2024,Global,Red,Electric,96627,410,1,Yes
C-Class,2022,Global,Green,Petrol,39697,322,1,Yes
GLE,2024,Global,Black,Hybrid,87830,450,1,Yes
GLB,2021,Global,White,Hybrid,46973,248,1,Yes
S-Class,2025,Global,White,Electric,409709,414,1,No
GLE,2021,Global,Black,Diesel,76096,519,1,Yes
S-Class,2024,Global,White,Hybrid,295379,792,1,Yes
GLE,2023,Global,Silver,Diesel,76151,305,1,Yes
S-Class,2021,Global,Green,Petrol,331057,708,1,Yes
GLA,2022,Global,Grey,Diesel,83271,196,1,Yes
C-Class,2021,Global,Black,Hybrid,57759,218,1,Yes
C-Class,2023,Global,Black,Petrol,50495,483,1,Yes
C-Class,2022,Global,Black,Hybrid,61131,240,1,No
C-Class,2022,Global,White,Hybrid,94078,454,1,Yes
CLA,2025,Global,White,Electric,77745,368,1,No
GLC,2020,Global,Black,Diesel,124550,246,1,No
GLS,2020,Global,White,Petrol,288340,376,1,Yes
GLS,2021,Global,Yellow,Petrol,324475,543,1,Yes
A-Class,2021,Global,Black,Petrol,41054,409,1,Yes
A-Class,2025,Global,Grey,Electric,90524,322,1,Yes
GLB,2021,Global,Brown,Diesel,56537,201,1,Yes
E-Class,2020,Global,Blue,Petrol,47972,264,1,Yes
GLC,2021,Global,Brown,Diesel,72307,316,1,Yes
GLE,2020,Global,Grey,Diesel,64912,579,1,Yes
GLB,2022,Global,Silver,Petrol,57616,405,1,Yes
E-Class,2025,Global,White,Electric,69095,344,1,Yes
GLS,2023,Global,White,Petrol,145202,346,1,Yes
GLE,2024,Global,Black,Electric,140939,588,1,Yes
A-Class,2023,Global,Silver,Petrol,67322,170,1,Yes
E-Class,2024,Global,Yellow,Petrol,101600,251,1,Yes
GLC,2021,Global,White,Hybrid,131302,386,1,Yes
GLA,2022,Global,Silver,Petrol,50683,343,1,Yes
C-Class,2021,Global,Silver,Petrol,61027,298,1,Yes
GLC,2023,Global,White,Diesel,161861,319,1,Yes
GLE,2024,Global,White,Petrol,100818,447,1,Yes
GLA,2022,Global,Red,Diesel,71942,164,1,Yes
GLA,2022,Global,White,Petrol,39974,324,1,Yes
C-Class,2020,Global,White,Diesel,75125,269,1,Yes
C-Class,2021,Global,Grey,Petrol,38229,368,1,Yes
GLC,2022,Global,Black,Petrol,126817,267,1,Yes
GLC,2025,Global,White,Diesel,81440,295,1,Yes
A-Class,2020,Global,Grey,Diesel,38551,180,1,Yes
GLB,2023,Global,Red,Hybrid,59461,204,1,Yes
S-Class,2025,Global,Blue,Hybrid,187168,486,1,No
S-Class,2025,Global,Green,Hybrid,343996,651,1,Yes
GLC,2023,Global,Silver,Petrol,72932,322,1,Yes
GLA,2021,Global,White,Petrol,84975,371,1,No
A-Class,2024,Global,Brown,Diesel,40267,240,1,Yes
A-Class,2022,Global,Yellow,Hybrid,66823,363,1,Yes
S-Class,2024,Global,Yellow,Petrol,223916,443,1,No
GLS,2023,Global,White,Diesel,337226,457,1,No
C-Class,2021,Global,White,Petrol,68327,229,1,Yes
GLC,2022,Global,Black,Petrol,139473,233,1,Yes
GLS,2022,Global,Grey,Petrol,163206,386,1,No
CLA,2024,Global,Black,Petrol,88255,203,1,Yes
GLC,2020,Global,White,Petrol,99764,479,1,Yes
GLC,2024,Global,Silver,Petrol,127730,254,1,Yes
GLE,2024,Global,Silver,Electric,154107,396,1,Yes
GLA,2023,Global,Grey,Petrol,80519,310,1,Yes
GLS,2022,Global,Blue,Hybrid,351081,505,1,Yes
GLE,2024,Global,Black,Hybrid,120708,491,1,Yes
G-Class,2021,Global,Black,Petrol,191898,480,1,Yes
A-Class,2021,Global,Brown,Petrol,49096,362,1,Yes
C-Class,2025,Global,Grey,Petrol,97958,418,1,No
E-Class,2024,Global,Black,Diesel,40585,426,1,Yes
C-Class,2024,Global,White,Petrol,69488,320,1,Yes
AMG GT,2024,Global,Yellow,Electric,228649,625,1,Yes
GLB,2024,Global,Silver,Hybrid,50237,253,1,Yes
C-Class,2021,Global,Green,Diesel,91175,402,1,No
A-Class,2025,Global,Grey,Electric,79375,202,1,Yes
AMG S 63,2021,Global,White,Electric,208158,796,1,No
E-Class,2025,Global,Silver,Hybrid,70602,392,1,Yes
GLA,2021,Global,Black,Diesel,72649,360,1,Yes
E-Class,2023,Global,Black,Hybrid,87820,245,1,Yes
CLA,2020,Global,White,Petrol,88944,260,1,Yes
C-Class,2025,Global,Black,Electric,85341,435,1,Yes
C-Class,2024,Global,Silver,Hybrid,87616,408,1,Yes
GLB,2022,Global,Black,Diesel,67402,353,1,Yes
S-Class,2025,Global,Blue,Electric,165764,323,1,Yes
A-Class,2024,Global,Yellow,Petrol,62692,314,1,Yes
A-Class,2021,Global,Orange,Petrol,85524,418,1,Yes
GLC,2020,Global,Grey,Diesel,88484,393,1,No
G-Class,2024,Global,Silver,Electric,144894,476,1,Yes
GLC,2025,Global,Black,Diesel,171707,406,1,Yes
GLS,2022,Global,Black,Hybrid,140011,574,1,Yes
A-Class,2024,Global,Grey,Hybrid,62908,153,1,Yes
A-Class,2024,Global,White,Petrol,62709,399,1,No
C-Class,2024,Global,Orange,Electric,54032,233,1,No
GLE,2021,Global,Black,Diesel,120903,473,1,Yes
GLB,2024,Global,Red,Petrol,59870,265,1,Yes
GLB,2023,Global,White,Petrol,43794,319,1,Yes
E-Class,2021,Global,Black,Electric,46977,262,1,Yes
E-Class,2023,Global,Brown,Petrol,47715,336,1,No
GLA,2024,Global,Black,Petrol,79993,196,1,Yes
GLA,2025,Global,Black,Hybrid,101149,267,1,Yes
GLC,2023,Global,Silver,Diesel,126824,497,1,No
A-Class,2023,Global,Black,Petrol,44793,214,1,Yes
GLB,2023,Global,Green,Hybrid,75280,252,1,Yes
GLE,2022,Global,Black,Petrol,68980,399,1,Yes
GLE,2020,Global,White,Petrol,136467,488,1,Yes
GLB,2021,Global,Red,Petrol,45337,187,1,Yes
GLS,2023,Global,White,Hybrid,260183,478,1,Yes
GLC,2025,Global,Black,Hybrid,146493,468,1,Yes
GLE,2021,Global,White,Petrol,138625,541,1,Yes
GLB,2022,Global,Grey,Petrol,65508,199,1,No
E-Class,2020,Global,Orange,Petrol,61637,404,1,Yes
GLC,2023,Global,Grey,Hybrid,94161,320,1,Yes
GLE,2020,Global,Grey,Diesel,67773,295,1,Yes
E-Class,2021,Global,Grey,Diesel,83399,367,1,Yes
S-Class,2023,Global,Silver,Electric,228237,320,1,No
A-Class,2020,Global,Orange,Diesel,44832,207,1,Yes
GLE,2025,Global,Silver,Hybrid,171554,268,1,Yes
AMG C 63,2021,Global,Black,Diesel,186622,484,1,Yes
C-Class,2023,Global,Silver,Petrol,40515,465,1,Yes
E-Class,2020,Global,Brown,Petrol,47633,278,1,Yes
A-Class,2023,Global,Blue,Hybrid,42749,297,1,Yes
E-Class,2025,Global,Blue,Hybrid,73723,211,1,Yes
GLB,2020,Global,Black,Diesel,63598,421,1,Yes
E-Class,2024,Global,White,Petrol,80869,585,1,No
A-Class,2024,Global,Silver,Hybrid,66066,201,1,No
GLC,2022,Global,Brown,Petrol,117400,380,1,Yes
A-Class,2025,Global,Black,Hybrid,75422,329,1,Yes
E-Class,2023,Global,Grey,Petrol,90846,200,1,No
GLC,2025,Global,Black,Diesel,85744,261,1,No
GLS,2021,Global,White,Petrol,300134,488,1,No
GLA,2023,Global,Green,Petrol,80455,220,1,Yes
A-Class,2023,Global,Silver,Petrol,78903,229,1,No
A-Class,2024,Global,White,Petrol,47291,236,1,Yes
A-Class,2025,Global,Yellow,Petrol,54947,395,1,Yes
