Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
E-Class,2022,Global,Red,Diesel,50356,362,1,Yes
GLC,2023,Global,Grey,Petrol,132170,446,1,Yes
GLA,2020,Global,White,Diesel,53147,356,1,Yes
GLE,2020,Global,Blue,Hybrid,77944,283,1,No
GLA,2022,Global,Black,Diesel,42658,375,1,Yes
G-Class,2024,Global,White,Petrol,385235,516,1,Yes
GLA,2024,Global,Orange,Petrol,61613,415,1,No
C-Class,2023,Global,Blue,Hybrid,69456,228,1,Yes
E-Class,2024,Global,Brown,Electric,87985,415,1,Yes
E-Class,2023,Global,Black,Diesel,46826,479,1,Yes
GLA,2020,Global,Grey,Petrol,58837,289,1,Yes
GLE,2021,Global,Black,Petrol,136534,435,1,No
GLA,2023,Global,White,Petrol,77357,226,1,Yes
A-Class,2024,Global,Silver,Hybrid,88593,234,1,No
GLB,2023,Global,Black,Petrol,58129,336,1,Yes
GLA,2025,Global,Silver,Hybrid,57936,265,1,Yes
S-Class,2025,Global,Red,Hybrid,337135,344,1,No
CLA,2024,Global,Blue,Petrol,56722,248,1,No
GLC,2025,Global,Black,Hybrid,153652,507,1,Yes
C-Class,2023,Global,Black,Hybrid,94852,331,1,Yes
GLB,2025,Global,Silver,Hybrid,50300,389,1,Yes
A-Class,2023,Global,White,Petrol,68410,348,1,No
GLS,2023,Global,Blue,Hybrid,200828,449,1,Yes
S-Class,2023,Global,Black,Diesel,132934,359,1,Yes
GLA,2021,Global,Black,Petrol,44391,266,1,No
C-Class,2021,Global,Red,Petrol,51898,331,1,Yes
A-Class,2023,Global,Black,Petrol,46869,172,1,Yes
A-Class,2023,Global,Silver,Diesel,61303,226,1,No
A-Class,2024,Global,White,Electric,99820,238,1,No
GLA,2024,Global,White,Electric,102489,223,1,No
GLE,2025,Global,Brown,Petrol,85148,337,1,Yes
GLB,2021,Global,Black,Hybrid,77733,339,1,Yes
C-Class,2022,Global,Grey,Hybrid,60955,361,1,No
GLE,2023,Global,Grey,Diesel,137875,548,1,Yes
C-Class,2024,Global,Black,Diesel,40537,277,1,Yes
GLE,2021,Global,Green,Petrol,150654,308,1,Yes
A-Class,2023,Global,White,Electric,52257,249,1,Yes
A-Class,2023,Global,Grey,Hybrid,48422,374,1,No
A-Class,2020,Global,Silver,Diesel,74171,297,1,Yes
GLB,2025,Global,Black,Petrol,49162,160,1,Yes
E-Class,2022,Global,Silver,Diesel,94515,428,1,Yes
GLE,2021,Global,Black,Diesel,65545,399,1,Yes
GLE,2023,Global,Black,Petrol,92518,363,1,Yes
E-Class,2022,Global,Black,Petrol,82891,471,1,Yes
GLC,2021,Global,White,Petrol,70938,435,1,Yes
GLC,2020,Global,Grey,Diesel,135466,481,1,Yes
GLC,2025,Global,Black,Electric,154930,280,1,Yes
C-Class,2025,Global,Silver,Diesel,58672,445,1,Yes
GLE,2025,Global,Grey,Hybrid,84760,413,1,Yes
A-Class,2021,Global,Black,Petrol,69879,379,1,Yes
A-Class,2024,Global,Silver,Petrol,99535,230,1,Yes
GLB,2024,Global,Grey,Petrol,69577,406,1,No
GLS,2024,Global,Silver,Hybrid,309756,583,1,No
E-Class,2021,Global,Silver,Petrol,46610,315,1,Yes
GLC,2022,Global,White,Petrol,140097,465,1,Yes
A-Class,2024,Global,Silver,Electric,61832,246,1,Yes
GLS,2022,Global,Black,Hybrid,182636,422,1,Yes
GLC,2025,Global,White,Hybrid,103811,268,1,Yes
GLB,2024,Global,Black,Hybrid,54913,264,1,Yes
E-Class,2020,Global,Black,Petrol,72354,337,1,Yes
C-Class,2025,Global,Green,Petrol,75740,365,1,Yes
CLA,2024,Global,White,Petrol,100860,298,1,Yes
GLA,2020,Global,Black,Petrol,66427,410,1,Yes
A-Class,2022,Global,Grey,Petrol,61560,181,1,No
GLA,2025,Global,White,Electric,50815,205,1,Yes
GLA,2024,Global,Grey,Petrol,50883,287,1,Yes
A-Class,2023,Global,Green,Petrol,41346,365,1,Yes
GLC,2025,Global,White,Electric,70841,418,1,No
AMG A 45,2020,Global,Blue,Diesel,243232,404,1,Yes
GLE,2023,Global,Grey,Hybrid,86293,474,1,No
S-Class,2025,Global,Grey,Petrol,161311,652,1,Yes
C-Class,2025,Global,Red,Diesel,65811,473,1,No
GLB,2023,Global,Black,Diesel,73900,191,1,Yes
GLE,2022,Global,White,Petrol,66308,453,1,No
GLC,2023,Global,Black,Hybrid,148733,337,1,Yes
E-Class,2025,Global,Blue,Petrol,43073,211,1,Yes
GLB,2021,Global,Black,Hybrid,53231,419,1,Yes
GLC,2023,Global,White,Diesel,94895,485,1,Yes
GLA,2022,Global,Black,Hybrid,71328,316,1,Yes
GLC,2025,Global,Blue,Diesel,171721,299,1,No
GLC,2022,Global,Blue,Hybrid,76115,282,1,Yes
GLA,2021,Global,Grey,Petrol,91657,163,1,Yes
A-Class,2021,Global,Red,Petrol,58041,293,1,Yes
E-Class,2024,Global,White,Hybrid,77691,466,1,Yes
GLC,2020,Global,White,Petrol,63705,329,1,No
AMG C 63,2022,Global,Brown,Petrol,268603,501,1,Yes
GLE,2024,Global,White,Diesel,95837,497,1,No
GLA,2022,Global,Black,Petrol,59053,401,1,Yes
GLS,2023,Global,White,Diesel,227620,491,1,Yes
C-Class,2024,Global,Blue,Electric,92620,290,1,Yes
C-Class,2020,Global,Grey,Diesel,73638,510,1,Yes
A-Class,2024,Global,White,Diesel,96059,281,1,Yes
GLS,2024,Global,Silver,Diesel,341644,383,1,Yes
A-Class,2025,Global,Silver,Petrol,103717,208,1,No
GLE,2023,Global,Black,Diesel,102190,515,1,Yes
GLC,2020,Global,Black,Diesel,117856,355,1,Yes
GLB,2021,Global,Grey,Hybrid,59659,408,1,Yes
A-Class,2020,Global,Silver,Petrol,78042,417,1,Yes
GLC,2020,Global,Black,Petrol,127636,313,1,Yes
GLS,2023,Global,White,Petrol,173077,467,1,Yes
C-Class,2020,Global,Blue,Petrol,35354,490,1,Yes
GLC,2023,Global,White,Electric,161236,425,1,Yes
GLC,2021,Global,Red,Petrol,95461,498,1,Yes
GLB,2020,Global,White,Petrol,38597,206,1,Yes
E-Class,2025,Global,Blue,Electric,93537,539,1,No
A-Class,2024,Global,Grey,Petrol,68898,175,1,No
C-Class,2020,Global,White,Petrol,68263,206,1,Yes
CLA,2024,Global,Black,Petrol,88562,249,1,Yes
GLC,2022,Global,White,Hybrid,137881,313,1,No
GLE,2020,Global,White,Petrol,87795,498,1,No
GLE,2020,Global,Grey,Petrol,94992,538,1,Yes
G-Class,2023,Global,Black,Hybrid,228811,457,1,Yes
GLA,2023,Global,White,Hybrid,63990,319,1,Yes
GLS,2021,Global,White,Petrol,340076,600,1,Yes
GLE,2024,Global,Black,Diesel,78614,467,1,No
C-Class,2020,Global,White,Petrol,37372,206,1,Yes
C-Class,2023,Global,Silver,Petrol,47615,451,1,Yes
AMG A 45,2023,Global,Brown,Petrol,375107,410,1,Yes
C-Class,2020,Global,Red,Petrol,77818,218,1,Yes
GLC,2020,Global,White,Diesel,107579,293,1,Yes
AMG E 63,2021,Global,White,Petrol,307322,573,1,Yes
GLA,2025,Global,Silver,Petrol,67622,404,1,Yes
C-Class,2024,Global,Red,Diesel,81351,411,1,Yes
GLE,2025,Global,Black,Petrol,94421,313,1,Yes
C-Class,2023,Global,Brown,Diesel,57958,212,1,Yes
GLC,2021,Global,Red,Petrol,86527,310,1,No
C-Class,2024,Global,Silver,Hybrid,86422,354,1,Yes
G-Class,2025,Global,Silver,Hybrid,281195,518,1,Yes
A-Class,2020,Global,Red,Petrol,58917,315,1,No
GLE,2024,Global,Brown,Petrol,154562,400,1,Yes
GLC,2020,Global,Black,Petrol,111320,289,1,Yes
GLC,2020,Global,White,Diesel,65580,428,1,Yes
E-Class,2021,Global,Yellow,Petrol,48491,227,1,Yes
GLB,2025,Global,Grey,Hybrid,102906,319,1,Yes
GLC,2024,Global,White,Petrol,112009,419,1,Yes
A-Class,2025,Global,Silver,Petrol,49427,314,1,Yes
C-Class,2021,Global,Grey,Petrol,89477,445,1,Yes
C-Class,2021,Global,Red,Diesel,85438,479,1,Yes
GLE,2025,Global,White,Electric,88772,345,1,Yes
A-Class,2021,Global,Blue,Petrol,76590,375,1,Yes
GLE,2020,Global,White,Diesel,82614,393,1,Yes
GLC,2020,Global,Blue,Diesel,96252,400,1,Yes
GLE,2024,Global,Black,Electric,73998,276,1,Yes
A-Class,2022,Global,Black,Hybrid,42806,364,1,Yes
GLA,2021,Global,Black,Diesel,38859,218,1,Yes
GLB,2023,Global,White,Hybrid,61377,277,1,Yes
GLE,2023,Global,Silver,Hybrid,66974,446,1,Yes
C-Class,2022,Global,White,Petrol,51890,488,1,Yes
GLE,2020,Global,White,Diesel,127869,459,1,Yes
GLC,2023,Global,Black,Petrol,92758,206,1,Yes
GLB,2022,Global,Orange,Petrol,41499,317,1,Yes
CLA,2023,Global,Black,Diesel,77295,251,1,Yes
G-Class,2025,Global,Silver,Diesel,356015,517,1,Yes
C-Class,2024,Global,Silver,Petrol,82184,206,1,Yes
GLC,2024,Global,Grey,Hybrid,167679,234,1,No
AMG A 45,2023,Global,Grey,Petrol,226641,395,1,Yes
GLE,2022,Global,White,Petrol,129425,396,1,Yes
GLA,2024,Global,Blue,Diesel,44731,189,1,Yes
C-Class,2021,Global,White,Electric,62410,313,1,Yes
GLA,2022,Global,White,Petrol,65333,163,1,Yes
GLC,2022,Global,Silver,Hybrid,112913,201,1,No
A-Class,2023,Global,Silver,Petrol,66480,365,1,No
GLC,2023,Global,Silver,Diesel,100958,252,1,No
E-Class,2021,Global,Green,Hybrid,75360,551,1,Yes
GLE,2023,Global,Red,Petrol,129336,568,1,Yes
CLA,2022,Global,Grey,Petrol,91593,308,1,Yes
E-Class,2023,Global,Silver,Petrol,56355,237,1,Yes
GLC,2021,Global,Red,Petrol,142547,270,1,Yes
AMG GT,2020,Global,Silver,Petrol,216328,586,1,Yes
GLC,2024,Global,Black,Hybrid,142370,377,1,No
GLE,2021,Global,Blue,Petrol,133345,574,1,No
S-Class,2021,Global,Grey,Hybrid,254438,725,1,Yes
C-Class,2025,Global,Silver,Hybrid,58839,288,1,No
GLE,2025,Global,White,Petrol,162789,395,1,Yes
AMG A 45,2021,Global,Blue,Petrol,145048,391,1,Yes
E-Class,2022,Global,Yellow,Petrol,38089,555,1,Yes
GLC,2020,Global,White,Petrol,123889,311,1,Yes
GLA,2020,Global,Grey,Petrol,43216,363,1,Yes
A-Class,2022,Global,Green,Petrol,79979,283,1,Yes
A-Class,2025,Global,White,Petrol,71405,368,1,Yes
GLE,2025,Global,Red,Hybrid,162749,570,1,Yes
E-Class,2021,Global,Grey,Petrol,89346,396,1,Yes
C-Class,2022,Global,Silver,Petrol,50604,408,1,Yes
GLB,2022,Global,Grey,Petrol,39726,284,1,Yes
GLA,2022,Global,Red,Petrol,70498,418,1,Yes
GLA,2025,Global,Black,Hybrid,43646,271,1,Yes
A-Class,2025,Global,White,Hybrid,58397,352,1,Yes
GLC,2024,Global,Blue,Petrol,109070,486,1,No
C-Class,2025,Global,Red,Petrol,61875,394,1,Yes
GLA,2024,Global,Blue,Electric,80745,394,1,Yes
GLB,2024,Global,Black,Diesel,43361,270,1,Yes
GLB,2025,Global,Red,Petrol,94621,162,1,Yes
GLB,2023,Global,Red,Hybrid,96246,378,1,Yes
GLE,2025,Global,White,Diesel,168059,552,1,Yes
GLS,2023,Global,Black,Hybrid,306013,412,1,No
GLA,2021,Global,Red,Petrol,86885,374,1,Yes
GLC,2021,Global,Grey,Petrol,92101,217,1,Yes
GLA,2022,Global,Red,Diesel,79297,357,1,Yes
GLE,2022,Global,Silver,Diesel,84393,586,1,Yes
GLE,2020,Global,White,Petrol,82268,487,1,Yes
A-Class,2020,Global,Black,Diesel,74839,338,1,Yes
GLC,2021,Global,Grey,Diesel,102713,247,1,Yes
C-Class,2021,Global,White,Petrol,37424,310,1,Yes
A-Class,2020,Global,White,Petrol,77994,286,1,Yes
AMG A 45,2020,Global,Black,Petrol,263738,403,1,No
GLE,2020,Global,White,Petrol,92347,270,1,Yes
A-Class,2022,Global,Grey,Petrol,73228,165,1,Yes
GLB,2022,Global,Silver,Hybrid,60234,211,1,Yes
GLA,2022,Global,Green,Petrol,38234,331,1,Yes
C-Class,2022,Global,Yellow,Diesel,76112,352,1,Yes
C-Class,2023,Global,Green,Petrol,95396,445,1,Yes
GLA,2021,Global,Silver,Diesel,53496,223,1,Yes
A-Class,2023,Global,White,Diesel,57152,170,1,Yes
CLA,2020,Global,White,Diesel,64518,293,1,Yes
GLA,2023,Global,Silver,Diesel,73812,257,1,Yes
A-Class,2020,Global,Silver,Diesel,44069,350,1,Yes
GLC,2023,Global,Black,Diesel,87455,288,1,Yes
GLC,2022,Global,Grey,Petrol,64529,283,1,Yes
AMG C 63,2024,Global,Silver,Diesel,176077,501,1,Yes
A-Class,2022,Global,White,Petrol,81035,214,1,Yes
A-Class,2021,Global,Black,Hybrid,78198,280,1,Yes
GLB,2024,Global,White,Hybrid,71016,223,1,Yes
GLC,2020,Global,Red,Diesel,88619,269,1,Yes
G-Class,2021,Global,Silver,Petrol,335680,456,1,No
GLC,2021,Global,Grey,Diesel,150805,409,1,Yes
A-Class,2024,Global,Silver,Diesel,48362,336,1,Yes
GLE,2023,Global,Black,Diesel,97121,370,1,Yes
GLB,2020,Global,Black,Petrol,38676,253,1,Yes
GLE,2021,Global,White,Diesel,76627,256,1,Yes
A-Class,2024,Global,Grey,Hybrid,66780,348,1,Yes
A-Class,2025,Global,Grey,Electric,105650,284,1,Yes
E-Class,2023,Global,White,Petrol,52995,475,1,Yes
C-Class,2023,Global,Grey,Petrol,84939,365,1,Yes
GLS,2020,Global,Black,Petrol,274836,409,1,Yes
C-Class,2024,Global,Silver,Electric,80014,273,1,Yes
GLE,2022,Global,Grey,Diesel,132356,358,1,Yes
GLE,2024,Global,Black,Electric,148029,517,1,Yes
A-Class,2020,Global,Green,Hybrid,57925,377,1,Yes
GLA,2024,Global,Black,Hybrid,80586,302,1,Yes
A-Class,2024,Global,Black,Hybrid,42340,157,1,Yes
A-Class,2025,Global,Grey,Electric,96044,366,1,No
GLB,2020,Global,Green,Diesel,51968,173,1,Yes
S-Class,2025,Global,Black,Electric,305091,721,1,Yes
GLE,2024,Global,Silver,Electric,100274,478,1,Yes
GLE,2020,Global,White,Diesel,88072,560,1,Yes
GLC,2025,Global,Orange,Electric,112932,341,1,Yes
A-Class,2025,Global,Grey,Petrol,72127,327,1,Yes
GLA,2023,Global,Grey,Electric,39059,349,1,Yes
GLE,2020,Global,White,Petrol,117916,351,1,Yes
A-Class,2022,Global,Black,Electric,53149,249,1,Yes
GLA,2021,Global,Black,Petrol,67462,396,1,Yes
GLE,2022,Global,Green,Petrol,155622,500,1,Yes
CLS,2023,Global,Silver,Petrol,77988,435,1,Yes
GLC,2025,Global,White,Petrol,160519,460,1,Yes
GLB,2020,Global,White,Petrol,41498,326,1,Yes
GLB,2024,Global,White,Hybrid,53779,283,1,Yes
S-Class,2025,Global,Black,Hybrid,228548,387,1,Yes
E-Class,2020,Global,Silver,Diesel,75047,403,1,No
A-Class,2022,Global,White,Petrol,38080,188,1,Yes
GLE,2020,Global,Black,Petrol,121661,435,1,Yes
E-Class,2024,Global,Red,Electric,55027,203,1,Yes
A-Class,2022,Global,Silver,Petrol,53684,340,1,Yes
CLA,2023,Global,White,Hybrid,96045,421,1,Yes
GLA,2024,Global,Silver,Electric,89808,300,1,Yes
A-Class,2020,Global,Brown,Diesel,56615,319,1,Yes
GLS,2021,Global,Red,Petrol,196589,406,1,No
C-Class,2024,Global,Grey,Diesel,41452,316,1,Yes
CLA,2020,Global,Grey,Diesel,89876,309,1,No
A-Class,2024,Global,Blue,Petrol,94164,386,1,Yes
A-Class,2024,Global,White,Petrol,51938,309,1,Yes
GLE,2021,Global,White,Petrol,69980,516,1,Yes
C-Class,2024,Global,Red,Petrol,43054,239,1,No
GLA,2024,Global,Grey,Diesel,99716,359,1,Yes
A-Class,2022,Global,Grey,Petrol,48579,169,1,Yes
GLE,2025,Global,Yellow,Hybrid,75908,396,1,Yes
E-Class,2022,Global,Silver,Hybrid,56600,407,1,Yes
E-Class,2025,Global,Grey,Petrol,85657,482,1,Yes
E-Class,2022,Global,White,Petrol,48307,364,1,Yes
GLE,2021,Global,Blue,Petrol,137922,415,1,No
GLB,2023,Global,Black,Petrol,95705,418,1,Yes
A-Class,2020,Global,Green,Petrol,38412,370,1,Yes
E-Class,2020,Global,Blue,Diesel,36604,230,1,No
C-Class,2022,Global,Black,Diesel,66958,244,1,Yes
GLC,2021,Global,Red,Petrol,103573,232,1,Yes
G-Class,2024,Global,White,Hybrid,297405,485,1,Yes
GLB,2020,Global,Yellow,Petrol,44076,405,1,Yes
GLA,2022,Global,Grey,Petrol,84705,380,1,Yes
GLA,2025,Global,White,Hybrid,90397,262,1,Yes
GLC,2025,Global,Grey,Hybrid,143964,390,1,No
AMG S 63,2020,Global,White,Petrol,237367,803,1,Yes
GLA,2024,Global,Silver,Diesel,46484,268,1,No
GLE,2024,Global,White,Hybrid,93033,463,1,Yes
CLA,2024,Global,Grey,Hybrid,52973,332,1,Yes
A-Class,2020,Global,Black,Diesel,82878,265,1,Yes
A-Class,2023,Global,Black,Hybrid,39282,352,1,Yes
E-Class,2020,Global,Black,Petrol,60619,243,1,Yes
A-Class,2023,Global,Black,Hybrid,97122,183,1,Yes
GLB,2025,Global,Black,Electric,42108,386,1,Yes
S-Class,2023,Global,Black,Petrol,229593,353,1,Yes
GLE,2024,Global,Red,Electric,116058,587,1,Yes
GLE,2023,Global,Silver,Petrol,140928,507,1,Yes
GLE,2020,Global,Grey,Petrol,109642,393,1,No
GLB,2023,Global,White,Diesel,48583,228,1,Yes
GLE,2021,Global,Red,Petrol,134562,305,1,No
GLC,2021,Global,Grey,Diesel,82404,229,1,Yes
A-Class,2022,Global,Yellow,Diesel,83999,293,1,Yes
GLC,2024,Global,Grey,Hybrid,71463,220,1,Yes
S-Class,2021,Global,White,Diesel,356332,472,1,Yes
GLA,2023,Global,White,Hybrid,79030,259,1,Yes
G-Class,2023,Global,Silver,Diesel,355556,489,1,Yes
GLE,2022,Global,Silver,Petrol,141308,376,1,No
CLA,2023,Global,Silver,Diesel,51618,312,1,Yes
GLC,2020,Global,Silver,Diesel,141855,329,1,Yes
GLS,2022,Global,Silver,Electric,337777,565,1,No
GLE,2022,Global,Black,Petrol,113169,272,1,Yes
GLE,2022,Global,Grey,Petrol,91629,506,1,Yes
E-Class,2021,Global,Red,Petrol,41426,589,1,Yes
GLC,2023,Global,Black,Hybrid,151328,435,1,Yes
GLA,2023,Global,White,Electric,79642,403,1,Yes
GLB,2022,Global,Green,Electric,57091,280,1,Yes
A-Class,2025,Global,Red,Hybrid,48908,232,1,No
AMG A 45,2020,Global,Blue,Petrol,152544,404,1,Yes
GLB,2021,Global,White,Petrol,84407,168,1,Yes
S-Class,2024,Global,Silver,Petrol,188556,600,1,Yes
CLA,2025,Global,Red,Electric,41741,309,1,Yes
GLC,2022,Global,Black,Petrol,70914,469,1,Yes
GLS,2024,Global,Black,Petrol,260998,454,1,Yes
S-Class,2020,Global,Silver,Petrol,121902,705,1,Yes
GLC,2024,Global,Grey,Petrol,110936,456,1,Yes
GLC,2024,Global,Green,Petrol,111261,390,1,Yes
A-Class,2022,Global,Grey,Hybrid,72690,231,1,Yes
CLA,2023,Global,White,Hybrid,98318,374,1,Yes
E-Class,2021,Global,Black,Petrol,64859,446,1,Yes
AMG E 63,2021,Global,Blue,Petrol,200920,572,1,Yes
GLS,2025,Global,Silver,Petrol,395856,510,1,Yes
CLS,2020,Global,White,Petrol,89832,312,1,Yes
A-Class,2025,Global,Grey,Electric,95220,252,1,Yes
E-Class,2022,Global,White,Petrol,45103,348,1,No
GLA,2020,Global,Grey,Petrol,81746,186,1,Yes
GLE,2022,Global,White,Diesel,120860,253,1,Yes
GLC,2023,Global,White,Hybrid,126149,316,1,Yes
E-Class,2021,Global,Black,Petrol,54810,598,1,Yes
GLB,2021,Global,Black,Petrol,53655,329,1,Yes
CLA,2021,Global,White,Petrol,39466,274,1,Yes
GLA,2021,Global,Blue,Petrol,89295,400,1,Yes
GLE,2021,Global,Green,Diesel,140703,528,1,Yes
C-Class,2023,Global,Grey,Diesel,70815,250,1,Yes
GLB,2023,Global,Blue,Diesel,39425,337,1,Yes
A-Class,2024,Global,Black,Hybrid,86633,163,1,No
A-Class,2021,Global,Black,Diesel,46470,372,1,Yes
C-Class,2024,Global,Blue,Electric,85391,454,1,No
GLE,2022,Global,Green,Hybrid,150235,439,1,Yes
C-Class,2021,Global,Grey,Diesel,51959,428,1,No
GLA,2024,Global,Silver,Hybrid,63566,201,1,Yes
E-Class,2023,Global,White,Petrol,73101,531,1,Yes
C-Class,2022,Global,Red,Petrol,74758,263,1,Yes
S-Class,2023,Global,Grey,Petrol,163197,405,1,Yes
GLA,2022,Global,Red,Petrol,40781,312,1,Yes
GLE,2025,Global,Red,Diesel,175631,411,1,Yes
GLS,2022,Global,Green,Petrol,196453,509,1,Yes
GLA,2020,Global,Grey,Petrol,57470,268,1,Yes
E-Class,2020,Global,Black,Diesel,89901,482,1,Yes
GLB,2022,Global,Black,Diesel,55496,395,1,Yes
GLE,2021,Global,White,Petrol,137817,554,1,Yes
GLE,2022,Global,White,Diesel,129717,539,1,Yes
A-Class,2023,Global,White,Hybrid,48850,203,1,Yes
A-Class,2021,Global,Silver,Diesel,84369,277,1,Yes
C-Class,2023,Global,White,Petrol,78281,387,1,Yes
AMG C 63,2024,Global,Red,Petrol,138236,501,1,Yes
GLB,2021,Global,White,Petrol,57307,359,1,Yes
GLB,2020,Global,Black,Petrol,65782,376,1,Yes
GLE,2021,Global,White,Petrol,141250,481,1,Yes
C-Class,2025,Global,White,Hybrid,47999,471,1,Yes
GLA,2023,Global,White,Petrol,97159,327,1,Yes
AMG GT,2023,Global,Silver,Petrol,338816,484,1,Yes
G-Class,2020,Global,Black,Petrol,191236,537,1,Yes
C-Class,2024,Global,Black,Petrol,78523,214,1,Yes
A-Class,2020,Global,Grey,Diesel,62149,174,1,Yes
CLA,2024,Global,Yellow,Petrol,54920,271,1,Yes
A-Class,2021,Global,Silver,Petrol,38462,413,1,Yes
GLE,2024,Global,Black,Diesel,170944,384,1,Yes
GLA,2020,Global,Black,Petrol,52037,264,1,Yes
C-Class,2024,Global,Black,Petrol,87097,485,1,Yes
GLC,2025,Global,Red,Petrol,137245,444,1,Yes
GLC,2022,Global,Blue,Electric,136402,473,1,Yes
S-Class,2020,Global,Silver,Petrol,288550,501,1,Yes
A-Class,2021,Global,Black,Petrol,79355,383,1,Yes
AMG S 63,2023,Global,White,Petrol,264516,793,1,Yes
A-Class,2020,Global,Orange,Petrol,84938,264,1,Yes
GLB,2022,Global,White,Hybrid,63368,410,1,Yes
GLA,2021,Global,Grey,Diesel,83368,376,1,Yes
GLC,2020,Global,Silver,Petrol,74303,273,1,Yes
A-Class,2023,Global,White,Hybrid,94641,416,1,Yes
GLB,2024,Global,White,Hybrid,84955,421,1,Yes
GLA,2024,Global,Black,Hybrid,77958,302,1,Yes
C-Class,2020,Global,Green,Diesel,75111,251,1,Yes
CLA,2024,Global,Grey,Hybrid,55514,404,1,Yes
GLE,2021,Global,Grey,Diesel,100198,331,1,Yes
E-Class,2023,Global,Black,Petrol,72213,302,1,No
GLA,2023,Global,Blue,Hybrid,93031,346,1,Yes
C-Class,2024,Global,Grey,Electric,89331,422,1,Yes
GLB,2024,Global,Blue,Hybrid,98344,209,1,Yes
GLC,2022,Global,Red,Petrol,159007,335,1,No
C-Class,2022,Global,Green,Petrol,51430,483,1,Yes
E-Class,2025,Global,Grey,Hybrid,95724,606,1,Yes
C-Class,2024,Global,Yellow,Petrol,54526,468,1,No
E-Class,2020,Global,Yellow,Petrol,83708,400,1,Yes
GLE,2020,Global,Black,Petrol,111968,334,1,No
GLC,2025,Global,Grey,Hybrid,114709,314,1,Yes
CLA,2023,Global,Black,Petrol,96173,346,1,Yes
GLC,2023,Global,White,Petrol,74414,504,1,Yes
GLC,2022,Global,White,Petrol,103121,208,1,Yes
E-Class,2024,Global,Silver,Petrol,59397,410,1,Yes
GLC,2023,Global,Black,Petrol,113522,484,1,Yes
E-Class,2022,Global,Silver,Electric,77130,308,1,Yes
GLC,2023,Global,Red,Diesel,125630,220,1,Yes
GLC,2020,Global,White,Petrol,78027,287,1,Yes
G-Class,2023,Global,Black,Petrol,186308,555,1,Yes
E-Class,2022,Global,Silver,Diesel,91419,394,1,No
E-Class,2025,Global,White,Electric,91177,507,1,Yes
GLB,2023,Global,Brown,Hybrid,73195,236,1,Yes
GLS,2022,Global,White,Diesel,324608,539,1,Yes
GLC,2023,Global,White,Hybrid,140342,243,1,Yes
GLA,2022,Global,White,Diesel,48939,289,1,Yes
GLC,2020,Global,Red,Petrol,122961,432,1,No
A-Class,2024,Global,Grey,Electric,79581,366,1,Yes
CLS,2024,Global,Grey,Hybrid,68862,398,1,Yes
GLB,2020,Global,Yellow,Diesel,41207,262,1,Yes
E-Class,2025,Global,White,Diesel,87981,405,1,Yes
GLS,2022,Global,Green,Petrol,362749,476,1,Yes
A-Class,2024,Global,Black,Electric,94613,369,1,No
E-Class,2020,Global,Black,Petrol,52979,551,1,Yes
E-Class,2021,Global,Silver,Petrol,82674,255,1,Yes
GLB,2022,Global,White,Diesel,62185,238,1,Yes
S-Class,2020,Global,White,Petrol,215777,475,1,Yes
GLA,2022,Global,Grey,Hybrid,67713,371,1,Yes
GLE,2022,Global,Silver,Petrol,69494,286,1,Yes
E-Class,2024,Global,Silver,Petrol,85832,315,1,Yes
GLC,2020,Global,Silver,Diesel,76521,296,1,No
C-Class,2022,Global,Silver,Petrol,74712,488,1,Yes
E-Class,2024,Global,Grey,Electric,86470,413,1,Yes
GLB,2024,Global,Black,Electric,56186,257,1,Yes
GLS,2023,Global,Silver,Hybrid,153617,338,1,Yes
GLC,2024,Global,Silver,Diesel,88645,276,1,Yes
A-Class,2020,Global,White,Petrol,67285,190,1,Yes
GLC,2020,Global,White,Petrol,74878,381,1,Yes
GLE,2024,Global,Black,Electric,137841,598,1,Yes
E-Class,2022,Global,White,Petrol,61834,363,1,Yes
C-Class,2024,Global,Brown,Petrol,68686,351,1,Yes
C-Class,2020,Global,Red,Diesel,76911,303,1,No
GLA,2022,Global,Silver,Petrol,50765,250,1,Yes
A-Class,2022,Global,Red,Hybrid,64206,182,1,Yes
GLA,2023,Global,White,Hybrid,83017,251,1,Yes
GLC,2020,Global,Grey,Diesel,148007,504,1,Yes
C-Class,2024,Global,Silver,Electric,64767,418,1,Yes
CLA,2022,Global,White,Diesel,50604,279,1,Yes
GLA,2023,Global,Silver,Petrol,67410,398,1,Yes
A-Class,2022,Global,Silver,Hybrid,38727,338,1,No
GLB,2020,Global,Black,Petrol,56936,332,1,Yes
GLC,2021,Global,Brown,Diesel,101185,299,1,Yes
GLB,2022,Global,Red,Petrol,76146,190,1,Yes
A-Class,2020,Global,Grey,Petrol,46892,350,1,Yes
GLC,2022,Global,Green,Diesel,91826,243,1,Yes
GLA,2023,Global,Silver,Hybrid,39197,329,1,Yes
C-Class,2021,Global,Black,Petrol,43097,246,1,Yes
C-Class,2024,Global,White,Electric,48985,379,1,Yes
AMG C 63,2022,Global,White,Electric,202564,489,1,No
GLC,2024,Global,White,Diesel,121577,312,1,Yes
GLA,2021,Global,Black,Petrol,75445,255,1,Yes
GLC,2022,Global,Red,Diesel,134288,386,1,Yes
CLA,2022,Global,Green,Petrol,71643,224,1,Yes
GLS,2023,Global,White,Hybrid,370338,395,1,Yes
C-Class,2022,Global,Blue,Diesel,88293,341,1,Yes
