Model,Year,Region,Color,Fuel Type,Base Price (USD),Horsepower,Sales Volume,Turbo
G-Class,2020,Global,Black,Petrol,279924,430,1,No
GLE,2021,Global,Grey,Diesel,104474,597,1,Yes
C-Class,2024,Global,Blue,Petrol,100945,204,1,Yes
GLB,2025,Global,White,Hybrid,48200,161,1,Yes
GLC,2024,Global,Black,Electric,127418,451,1,Yes
GLC,2022,Global,Grey,Diesel,122105,379,1,Yes
GLC,2020,Global,Black,Petrol,121598,308,1,Yes
GLC,2021,Global,Silver,Diesel,78309,395,1,Yes
CLA,2022,Global,Black,Petrol,68659,290,1,Yes
CLA,2022,Global,White,Petrol,55197,331,1,Yes
GLE,2021,Global,Black,Petrol,73430,551,1,Yes
A-Class,2021,Global,Silver,Hybrid,55608,156,1,Yes
GLC,2024,Global,White,Electric,70781,454,1,Yes
E-Class,2022,Global,Grey,Petrol,62267,392,1,Yes
GLE,2025,Global,Blue,Diesel,86934,413,1,No
AMG GT,2023,Global,Black,Electric,354036,820,1,Yes
GLB,2023,Global,Silver,Hybrid,96655,315,1,Yes
GLS,2020,Global,Silver,Diesel,346432,338,1,No
GLB,2025,Global,Silver,Diesel,99804,294,1,Yes
GLA,2023,Global,Silver,Petrol,95063,232,1,No
E-Class,2021,Global,Black,Petrol,39422,305,1,Yes
GLE,2024,Global,Black,Hybrid,103073,577,1,Yes
A-Class,2025,Global,Brown,Electric,102754,282,1,Yes
A-Class,2023,Global,Black,Diesel,86749,395,1,No
E-Class,2024,Global,White,Electric,97283,406,1,Yes
AMG C 63,2023,Global,Black,Petrol,233147,502,1,Yes
G-Class,2025,Global,White,Petrol,351085,572,1,Yes
C-Class,2025,Global,Yellow,Petrol,46225,210,1,Yes
GLC,2024,Global,Red,Electric,147785,279,1,Yes
GLC,2025,Global,Orange,Hybrid,143765,334,1,Yes
GLA,2021,Global,Grey,Hybrid,37193,251,1,Yes
C-Class,2024,Global,Silver,Hybrid,67085,458,1,Yes
A-Class,2021,Global,Grey,Diesel,56762,192,1,Yes
A-Class,2020,Global,Black,Diesel,55377,214,1,Yes
S-Class,2022,Global,White,Hybrid,241899,779,1,Yes
GLA,2021,Global,Silver,Petrol,81891,401,1,Yes
GLE,2020,Global,White,Petrol,147262,379,1,Yes
GLB,2025,Global,Grey,Hybrid,83524,278,1,Yes
C-Class,2020,Global,Silver,Petrol,75019,506,1,Yes
E-Class,2023,Global,Red,Hybrid,88224,320,1,Yes
E-Class,2023,Global,White,Hybrid,67656,269,1,Yes
E-Class,2021,Global,Grey,Petrol,45232,252,1,Yes
C-Class,2020,Global,Black,Petrol,51583,352,1,No
GLC,2020,Global,Grey,Petrol,100398,459,1,Yes
C-Class,2020,Global,Blue,Diesel,55247,353,1,Yes
C-Class,2021,Global,Silver,Diesel,77917,291,1,Yes
GLA,2022,Global,Grey,Hybrid,49697,219,1,Yes
E-Class,2022,Global,Black,Hybrid,62702,486,1,Yes
GLC,2025,Global,Silver,Diesel,150055,417,1,Yes
E-Class,2020,Global,Black,Diesel,51103,448,1,Yes
E-Class,2022,Global,Red,Diesel,73378,255,1,Yes
GLC,2021,Global,Black,Petrol,114600,207,1,Yes
GLC,2020,Global,White,Petrol,138596,348,1,Yes
GLS,2025,Global,Blue,Hybrid,237124,420,1,Yes
GLB,2020,Global,Red,Petrol,42902,326,1,Yes
A-Class,2023,Global,Black,Hybrid,91394,261,1,Yes
CLA,2023,Global,Grey,Hybrid,91622,251,1,Yes
S-Class,2024,Global,Blue,Petrol,314097,660,1,Yes
C-Class,2023,Global,Silver,Hybrid,90935,505,1,Yes
GLA,2020,Global,Grey,Petrol,85867,297,1,Yes
E-Class,2021,Global,Black,Petrol,81177,291,1,Yes
E-Class,2021,Global,Silver,Petrol,41218,275,1,No
GLE,2023,Global,Black,Diesel,100650,427,1,Yes
GLC,2023,Global,Grey,Hybrid,109186,483,1,Yes
C-Class,2022,Global,Silver,Electric,68324,489,1,Yes
G-Class,2024,Global,Black,Diesel,264206,468,1,Yes
C-Class,2023,Global,Silver,Petrol,93069,276,1,Yes
C-Class,2023,Global,White,Electric,60521,285,1,Yes
GLA,2022,Global,White,Diesel,57115,260,1,Yes
E-Class,2025,Global,White,Petrol,103592,517,1,Yes
GLC,2021,Global,Black,Petrol,116320,393,1,Yes
E-Class,2020,Global,White,Diesel,36444,371,1,Yes
GLE,2025,Global,Green,Petrol,144910,324,1,Yes
GLA,2023,Global,Grey,Hybrid,61830,372,1,Yes
A-Class,2020,Global,Black,Petrol,64340,211,1,Yes
S-Class,2022,Global,Orange,Diesel,261438,750,1,Yes
C-Class,2023,Global,Brown,Electric,92446,296,1,No
GLE,2022,Global,Yellow,Petrol,107141,325,1,Yes
GLC,2022,Global,Black,Diesel,154794,355,1,Yes
E-Class,2020,Global,White,Diesel,66298,226,1,Yes
E-Class,2021,Global,White,Diesel,47283,595,1,Yes
GLC,2024,Global,White,Petrol,117858,205,1,No
GLS,2025,Global,Blue,Hybrid,150196,454,1,Yes
C-Class,2025,Global,Black,Electric,77082,510,1,Yes
E-Class,2020,Global,Black,Hybrid,38882,288,1,Yes
GLS,2023,Global,Green,Electric,327768,348,1,Yes
GLB,2021,Global,Green,Petrol,79463,366,1,Yes
E-Class,2024,Global,Black,Electric,60141,441,1,Yes
GLB,2025,Global,Red,Petrol,50335,355,1,Yes
GLA,2024,Global,Blue,Hybrid,55354,351,1,Yes
GLC,2025,Global,Blue,Diesel,159165,469,1,Yes
GLC,2020,Global,Grey,Petrol,140435,476,1,Yes
GLE,2022,Global,White,Petrol,76654,445,1,Yes
E-Class,2022,Global,Black,Hybrid,73125,538,1,No
GLA,2020,Global,Grey,Diesel,37312,341,1,Yes
E-Class,2023,Global,Black,Hybrid,41027,441,1,No
GLE,2024,Global,Yellow,Hybrid,96633,282,1,Yes
CLS,2022,Global,White,Hybrid,70875,322,1,Yes
G-Class,2022,Global,Green,Diesel,373192,437,1,Yes
GLA,2024,Global,Grey,Petrol,78281,245,1,Yes
C-Class,2025,Global,Black,Diesel,102998,306,1,Yes
CLA,2025,Global,Black,Petrol,103159,347,1,Yes
A-Class,2021,Global,Black,Diesel,87489,364,1,Yes
GLC,2024,Global,Blue,Diesel,94097,302,1,Yes
S-Class,2021,Global,Blue,Petrol,282645,646,1,Yes
GLE,2025,Global,Black,Electric,172486,485,1,Yes
C-Class,2024,Global,Red,Petrol,91896,272,1,Yes
GLE,2021,Global,Grey,Hybrid,70506,446,1,Yes
GLA,2023,Global,Grey,Petrol,66730,321,1,Yes
A-Class,2022,Global,White,Petrol,38124,287,1,Yes
A-Class,2023,Global,Black,Petrol,53227,225,1,No
C-Class,2025,Global,Silver,Hybrid,80521,228,1,No
S-Class,2022,Global,White,Petrol,221330,650,1,No
GLS,2025,Global,Grey,Electric,348658,409,1,Yes
GLB,2021,Global,Yellow,Petrol,56430,351,1,Yes
C-Class,2020,Global,White,Petrol,59618,236,1,Yes
CLA,2025,Global,Silver,Diesel,93074,394,1,Yes
E-Class,2021,Global,Blue,Petrol,87648,538,1,Yes
AMG A 45,2024,Global,Silver,Electric,382733,408,1,Yes
A-Class,2023,Global,Black,Petrol,62867,409,1,Yes
CLA,2025,Global,Black,Electric,98136,302,1,Yes
E-Class,2020,Global,Silver,Petrol,67094,386,1,Yes
E-Class,2021,Global,Grey,Petrol,86895,560,1,Yes
AMG A 45,2023,Global,Blue,Electric,143749,410,1,Yes
GLC,2021,Global,Black,Hybrid,82212,262,1,Yes
GLS,2025,Global,Grey,Diesel,403176,436,1,Yes
GLC,2022,Global,Black,Petrol,146298,488,1,Yes
GLB,2024,Global,Grey,Petrol,61591,173,1,Yes
E-Class,2024,Global,Grey,Petrol,80058,400,1,Yes
GLE,2023,Global,Green,Petrol,140338,335,1,No
GLA,2023,Global,Silver,Petrol,72781,376,1,Yes
S-Class,2022,Global,Red,Petrol,368269,541,1,Yes
E-Class,2020,Global,Green,Petrol,43789,571,1,Yes
A-Class,2021,Global,Black,Diesel,93077,194,1,Yes
GLC,2025,Global,Silver,Diesel,99437,341,1,Yes
GLS,2024,Global,Silver,Electric,330719,582,1,Yes
A-Class,2022,Global,Black,Petrol,78788,346,1,Yes
A-Class,2023,Global,Black,Petrol,92965,331,1,Yes
GLE,2021,Global,Grey,Hybrid,121786,516,1,Yes
C-Class,2023,Global,Black,Petrol,98077,457,1,Yes
C-Class,2021,Global,Silver,Petrol,88381,441,1,Yes
GLS,2023,Global,Red,Hybrid,191965,395,1,Yes
A-Class,2022,Global,Silver,Petrol,53684,340,1,Yes
GLC,2022,Global,White,Petrol,129715,250,1,No
C-Class,2024,Global,Grey,Petrol,76621,250,1,No
GLE,2022,Global,Black,Petrol,86730,581,1,Yes
C-Class,2023,Global,White,Hybrid,63850,266,1,Yes
GLE,2022,Global,Black,Petrol,69654,512,1,Yes
GLB,2020,Global,Black,Petrol,74150,266,1,Yes
GLS,2025,Global,Black,Petrol,231309,598,1,Yes
CLA,2023,Global,Black,Electric,91689,406,1,Yes
CLA,2022,Global,Blue,Diesel,73144,247,1,Yes
GLE,2021,Global,Silver,Diesel,84180,524,1,Yes
C-Class,2025,Global,Red,Hybrid,90600,376,1,Yes
S-Class,2024,Global,Red,Hybrid,177793,569,1,Yes
GLB,2022,Global,Red,Hybrid,39660,276,1,Yes
A-Class,2021,Global,White,Hybrid,89888,284,1,Yes
GLE,2025,Global,Black,Electric,170015,465,1,Yes
C-Class,2020,Global,Silver,Diesel,58879,398,1,Yes
AMG A 45,2021,Global,Grey,Diesel,256954,394,1,Yes
CLA,2024,Global,Black,Diesel,65482,268,1,Yes
GLE,2024,Global,Brown,Diesel,91161,345,1,Yes
E-Class,2022,Global,Silver,Diesel,91538,288,1,Yes
GLA,2024,Global,Black,Petrol,52631,160,1,No
E-Class,2025,Global,White,Petrol,75317,440,1,Yes
E-Class,2022,Global,White,Petrol,80579,396,1,No
GLA,2022,Global,Black,Petrol,56693,205,1,No
GLC,2025,Global,Blue,Electric,142982,488,1,Yes
GLE,2020,Global,Blue,Hybrid,115718,601,1,Yes
GLS,2023,Global,White,Petrol,185446,436,1,Yes
GLE,2025,Global,Silver,Hybrid,115220,455,1,Yes
A-Class,2021,Global,Silver,Petrol,93105,384,1,Yes
A-Class,2025,Global,Blue,Electric,43472,339,1,Yes
GLE,2020,Global,Black,Diesel,103133,388,1,Yes
GLC,2020,Global,Black,Petrol,97569,469,1,Yes
CLA,2020,Global,Blue,Petrol,72471,344,1,Yes
A-Class,2023,Global,Silver,Petrol,70471,344,1,Yes
C-Class,2023,Global,Silver,Petrol,65569,271,1,Yes
A-Class,2025,Global,White,Electric,68429,181,1,No
GLA,2020,Global,Black,Diesel,80755,344,1,Yes
GLC,2020,Global,Blue,Diesel,106079,387,1,Yes
GLC,2025,Global,Grey,Hybrid,129912,222,1,Yes
GLC,2024,Global,White,Hybrid,134657,265,1,Yes
GLC,2025,Global,Black,Electric,148421,507,1,No
GLA,2025,Global,Black,Petrol,65695,290,1,Yes
A-Class,2025,Global,Grey,Hybrid,96616,292,1,Yes
E-Class,2025,Global,Grey,Hybrid,70804,547,1,No
A-Class,2025,Global,Silver,Petrol,51368,275,1,Yes
GLA,2025,Global,Yellow,Petrol,62725,187,1,Yes
GLC,2020,Global,Grey,Petrol,148030,466,1,No
GLC,2023,Global,Black,Petrol,93101,340,1,Yes
E-Class,2023,Global,Black,Electric,88785,511,1,Yes
CLS,2020,Global,Grey,Diesel,77708,339,1,Yes
GLB,2020,Global,Blue,Diesel,43176,410,1,Yes
GLE,2022,Global,Red,Petrol,114203,549,1,Yes
C-Class,2021,Global,Black,Hybrid,80196,219,1,Yes
C-Class,2025,Global,White,Hybrid,79119,330,1,No
C-Class,2024,Global,White,Hybrid,70673,475,1,Yes
C-Class,2023,Global,White,Hybrid,80343,358,1,Yes
GLB,2020,Global,Black,Diesel,65353,388,1,Yes
C-Class,2023,Global,Red,Petrol,69328,407,1,Yes
GLS,2020,Global,Yellow,Petrol,210552,595,1,Yes
GLB,2022,Global,Brown,Petrol,50248,176,1,Yes
GLE,2025,Global,Black,Hybrid,70683,455,1,Yes
GLE,2021,Global,White,Petrol,81165,277,1,Yes
CLA,2025,Global,Black,Petrol,66580,309,1,No
E-Class,2024,Global,Grey,Hybrid,101466,480,1,Yes
C-Class,2025,Global,Grey,Diesel,45602,279,1,Yes
GLA,2022,Global,Grey,Diesel,82553,241,1,Yes
E-Class,2020,Global,Black,Petrol,88677,369,1,Yes
GLC,2020,Global,Red,Diesel,118305,322,1,Yes
E-Class,2023,Global,White,Hybrid,74251,533,1,Yes
C-Class,2022,Global,White,Petrol,93182,383,1,Yes
CLA,2025,Global,White,Hybrid,97508,387,1,Yes
S-Class,2022,Global,White,Hybrid,342479,408,1,No
C-Class,2020,Global,Grey,Petrol,51625,256,1,Yes
A-Class,2023,Global,Silver,Petrol,78584,318,1,Yes
GLC,2025,Global,White,Electric,163872,447,1,Yes
GLC,2022,Global,Silver,Hybrid,131527,392,1,Yes
GLA,2024,Global,White,Petrol,93664,408,1,Yes
C-Class,2023,Global,Silver,Petrol,90240,464,1,Yes
GLB,2023,Global,White,Petrol,69411,392,1,Yes
GLC,2021,Global,Black,Diesel,125224,266,1,Yes
A-Class,2025,Global,Black,Hybrid,95476,308,1,Yes
GLB,2020,Global,Black,Diesel,68336,211,1,Yes
GLE,2024,Global,Red,Petrol,84584,470,1,Yes
E-Class,2021,Global,Grey,Petrol,55463,269,1,Yes
GLB,2022,Global,Black,Petrol,58202,169,1,No
GLA,2021,Global,Green,Diesel,78380,177,1,No
GLS,2025,Global,Black,Electric,273455,444,1,No
GLC,2024,Global,Black,Petrol,97198,259,1,No
A-Class,2023,Global,Black,Petrol,40840,405,1,Yes
GLS,2024,Global,Black,Hybrid,183066,387,1,Yes
GLA,2020,Global,White,Diesel,83653,200,1,Yes
C-Class,2024,Global,Red,Petrol,98060,320,1,Yes
CLA,2020,Global,Red,Petrol,89246,342,1,Yes
S-Class,2022,Global,White,Petrol,148449,307,1,Yes
GLC,2022,Global,Silver,Petrol,129276,325,1,Yes
E-Class,2020,Global,Red,Diesel,73942,416,1,Yes
S-Class,2020,Global,Black,Petrol,209758,420,1,Yes
GLC,2023,Global,White,Hybrid,148358,242,1,Yes
GLA,2023,Global,Grey,Petrol,73470,222,1,Yes
C-Class,2021,Global,Black,Petrol,70865,364,1,Yes
A-Class,2020,Global,White,Diesel,57171,167,1,Yes
E-Class,2024,Global,Black,Electric,96283,564,1,Yes
GLC,2020,Global,Grey,Petrol,61128,332,1,Yes
GLA,2022,Global,White,Petrol,94769,208,1,No
GLE,2020,Global,Black,Petrol,99792,303,1,Yes
E-Class,2021,Global,White,Diesel,73017,238,1,No
A-Class,2025,Global,Black,Diesel,69890,288,1,Yes
GLC,2020,Global,Grey,Petrol,140681,477,1,No
GLE,2024,Global,Black,Petrol,99921,286,1,Yes
GLE,2020,Global,Black,Petrol,100241,457,1,Yes
GLB,2020,Global,Silver,Petrol,56327,375,1,Yes
GLC,2023,Global,White,Petrol,71682,348,1,Yes
GLA,2021,Global,Green,Diesel,59376,192,1,Yes
C-Class,2024,Global,Black,Petrol,98901,443,1,Yes
A-Class,2021,Global,Red,Electric,42456,309,1,Yes
E-Class,2020,Global,Grey,Petrol,53350,363,1,Yes
S-Class,2021,Global,Red,Diesel,168080,527,1,Yes
GLS,2022,Global,Grey,Petrol,278984,374,1,Yes
GLB,2024,Global,Silver,Petrol,83567,194,1,No
AMG GT,2021,Global,Grey,Petrol,158249,744,1,Yes
C-Class,2023,Global,White,Petrol,67722,229,1,Yes
GLE,2025,Global,Grey,Diesel,114336,528,1,Yes
CLA,2022,Global,Silver,Petrol,49220,317,1,Yes
C-Class,2025,Global,White,Petrol,46123,292,1,Yes
E-Class,2024,Global,Grey,Diesel,47213,247,1,Yes
GLE,2020,Global,Black,Diesel,112176,568,1,Yes
C-Class,2024,Global,Grey,Hybrid,40776,390,1,No
E-Class,2024,Global,Black,Petrol,98803,445,1,Yes
GLS,2024,Global,Black,Hybrid,322552,371,1,Yes
E-Class,2020,Global,Green,Petrol,48962,236,1,No
E-Class,2024,Global,White,Electric,62866,403,1,Yes
A-Class,2024,Global,White,Electric,73673,418,1,Yes
S-Class,2021,Global,Yellow,Diesel,165749,570,1,Yes
E-Class,2020,Global,Blue,Diesel,85708,437,1,Yes
GLE,2022,Global,White,Electric,88281,455,1,Yes
GLA,2025,Global,Silver,Hybrid,67410,254,1,Yes
C-Class,2025,Global,Black,Hybrid,68345,481,1,Yes
GLE,2021,Global,Yellow,Petrol,75370,343,1,Yes
GLC,2021,Global,Green,Petrol,73351,428,1,Yes
GLE,2025,Global,Silver,Electric,84174,534,1,Yes
A-Class,2021,Global,Black,Petrol,70702,196,1,Yes
GLC,2024,Global,White,Petrol,123227,254,1,Yes
GLC,2025,Global,Black,Electric,149226,288,1,Yes
GLC,2021,Global,Grey,Diesel,112969,313,1,Yes
C-Class,2024,Global,Green,Petrol,71818,455,1,Yes
GLB,2025,Global,Blue,Electric,88054,359,1,No
E-Class,2022,Global,Red,Diesel,47885,566,1,No
GLC,2023,Global,White,Petrol,131784,371,1,No
E-Class,2021,Global,Grey,Petrol,92245,571,1,No
E-Class,2020,Global,Green,Petrol,45028,411,1,No
A-Class,2022,Global,White,Petrol,50791,176,1,Yes
E-Class,2025,Global,White,Diesel,99838,234,1,No
C-Class,2024,Global,Silver,Electric,101597,381,1,Yes
E-Class,2022,Global,Grey,Electric,68129,461,1,No
A-Class,2021,Global,Black,Diesel,62410,164,1,Yes
GLC,2024,Global,Grey,Petrol,94333,480,1,Yes
S-Class,2024,Global,White,Electric,188422,393,1,Yes
E-Class,2024,Global,White,Petrol,39963,251,1,No
E-Class,2021,Global,White,Petrol,91936,417,1,No
A-Class,2023,Global,Black,Hybrid,95546,264,1,Yes
G-Class,2023,Global,Silver,Petrol,237289,564,1,Yes
E-Class,2020,Global,Grey,Petrol,80955,594,1,Yes
GLC,2025,Global,White,Petrol,169691,348,1,Yes
A-Class,2023,Global,Grey,Petrol,64870,264,1,Yes
A-Class,2025,Global,Grey,Hybrid,52515,235,1,Yes
GLC,2022,Global,Silver,Diesel,117292,287,1,No
E-Class,2023,Global,Black,Hybrid,97938,364,1,Yes
A-Class,2021,Global,White,Petrol,56183,300,1,Yes
E-Class,2021,Global,Black,Diesel,42323,269,1,Yes
C-Class,2024,Global,White,Diesel,91626,394,1,Yes
GLS,2024,Global,Silver,Electric,193895,491,1,Yes
GLE,2025,Global,White,Hybrid,106539,427,1,No
A-Class,2024,Global,Black,Petrol,98111,223,1,Yes
C-Class,2024,Global,Black,Electric,68547,312,1,Yes
GLC,2020,Global,White,Petrol,114153,374,1,Yes
GLC,2021,Global,Black,Diesel,76321,344,1,No
GLE,2024,Global,Black,Hybrid,114022,525,1,Yes
E-Class,2024,Global,Green,Hybrid,67552,363,1,Yes
GLC,2025,Global,Grey,Electric,145844,393,1,No
A-Class,2021,Global,Grey,Diesel,71654,384,1,Yes
C-Class,2022,Global,White,Diesel,95289,270,1,No
AMG S 63,2020,Global,Grey,Petrol,155073,793,1,Yes
GLE,2024,Global,Grey,Electric,102475,346,1,Yes
A-Class,2025,Global,Silver,Petrol,105088,350,1,Yes
GLA,2021,Global,Silver,Petrol,43807,376,1,No
GLB,2021,Global,Red,Petrol,69605,325,1,Yes
GLC,2021,Global,Black,Petrol,91980,449,1,Yes
C-Class,2025,Global,Silver,Diesel,56770,275,1,Yes
GLC,2020,Global,Silver,Diesel,148836,362,1,No
GLE,2023,Global,Black,Hybrid,74853,322,1,Yes
C-Class,2022,Global,White,Petrol,43284,222,1,Yes
C-Class,2024,Global,Black,Diesel,40569,358,1,Yes
CLA,2025,Global,Yellow,Petrol,41711,294,1,Yes
GLC,2021,Global,Yellow,Petrol,102729,353,1,No
S-Class,2020,Global,Black,Diesel,125233,793,1,Yes
E-Class,2022,Global,Orange,Diesel,45689,416,1,No
GLA,2021,Global,Silver,Petrol,80199,181,1,No
GLA,2025,Global,Silver,Petrol,83596,333,1,Yes
GLA,2020,Global,White,Petrol,52795,218,1,Yes
GLC,2024,Global,White,Petrol,114085,351,1,No
GLE,2022,Global,Black,Petrol,103938,378,1,Yes
GLB,2024,Global,Black,Diesel,71272,205,1,Yes
GLE,2023,Global,Black,Hybrid,92147,606,1,Yes
GLE,2023,Global,Black,Diesel,93031,431,1,No
GLA,2020,Global,White,Petrol,69380,161,1,Yes
A-Class,2020,Global,Silver,Petrol,69249,257,1,Yes
C-Class,2024,Global,Black,Petrol,75926,324,1,Yes
S-Class,2021,Global,Green,Petrol,303850,312,1,Yes
GLC,2023,Global,Yellow,Diesel,130226,229,1,Yes
C-Class,2020,Global,White,Petrol,57374,443,1,No
GLB,2021,Global,Blue,Petrol,62263,363,1,Yes
S-Class,2023,Global,Black,Petrol,319483,711,1,Yes
A-Class,2023,Global,Black,Diesel,86925,377,1,Yes
CLA,2021,Global,Brown,Petrol,88255,358,1,No
GLE,2020,Global,Grey,Hybrid,94790,467,1,Yes
GLC,2021,Global,Black,Petrol,72763,329,1,Yes
A-Class,2025,Global,Grey,Electric,88194,156,1,Yes
GLE,2023,Global,Yellow,Hybrid,144516,259,1,No
C-Class,2020,Global,Blue,Petrol,67669,283,1,Yes
A-Class,2024,Global,Black,Diesel,90415,174,1,Yes
GLC,2020,Global,Black,Petrol,73598,428,1,Yes
E-Class,2022,Global,Grey,Petrol,88342,323,1,Yes
S-Class,2024,Global,White,Petrol,387928,572,1,No
GLE,2025,Global,Black,Diesel,81191,297,1,Yes
C-Class,2020,Global,Blue,Petrol,76437,343,1,No
GLE,2024,Global,Blue,Petrol,121105,459,1,No
A-Class,2021,Global,Blue,Petrol,43900,231,1,Yes
GLB,2023,Global,Black,Electric,49375,216,1,Yes
CLA,2021,Global,Yellow,Petrol,41551,398,1,Yes
A-Class,2023,Global,Black,Petrol,76159,278,1,Yes
C-Class,2024,Global,Grey,Diesel,41103,381,1,Yes
A-Class,2021,Global,Black,Diesel,58101,347,1,Yes
C-Class,2024,Global,Silver,Petrol,57794,257,1,Yes
AMG A 45,2023,Global,Silver,Diesel,243728,397,1,Yes
GLC,2022,Global,Silver,Petrol,93642,404,1,Yes
AMG A 45,2021,Global,White,Petrol,211649,403,1,Yes
A-Class,2023,Global,Black,Diesel,78145,225,1,Yes
GLA,2023,Global,Silver,Hybrid,71480,393,1,Yes
GLB,2024,Global,Blue,Hybrid,47622,315,1,Yes
S-Class,2023,Global,Black,Petrol,314418,556,1,Yes
GLE,2024,Global,Grey,Diesel,75613,310,1,Yes
E-Class,2025,Global,Yellow,Electric,66971,301,1,Yes
GLC,2023,Global,Grey,Hybrid,157314,463,1,Yes
GLB,2020,Global,Black,Petrol,56493,414,1,No
C-Class,2023,Global,Black,Electric,80744,236,1,Yes
A-Class,2021,Global,Grey,Petrol,49541,228,1,Yes
E-Class,2021,Global,Blue,Diesel,55841,544,1,Yes
C-Class,2024,Global,Silver,Hybrid,100717,376,1,No
AMG GT,2024,Global,Silver,Diesel,359379,707,1,Yes
C-Class,2024,Global,Blue,Petrol,84426,440,1,Yes
GLC,2020,Global,Red,Petrol,122882,324,1,No
GLE,2020,Global,Silver,Petrol,78671,324,1,Yes
C-Class,2021,Global,Grey,Petrol,50507,393,1,Yes
GLA,2023,Global,Black,Hybrid,43967,377,1,Yes
GLA,2025,Global,Grey,Diesel,102188,421,1,No
A-Class,2025,Global,Grey,Electric,59176,376,1,Yes
GLC,2025,Global,Silver,Petrol,143333,507,1,Yes
GLC,2023,Global,White,Electric,163081,232,1,Yes
A-Class,2025,Global,Black,Hybrid,88418,301,1,Yes
GLB,2020,Global,Silver,Diesel,78523,261,1,Yes
GLC,2021,Global,Black,Petrol,151763,444,1,No
GLC,2021,Global,White,Petrol,106551,276,1,Yes
A-Class,2024,Global,Orange,Diesel,88734,301,1,Yes
GLC,2023,Global,White,Petrol,125395,282,1,Yes
C-Class,2024,Global,Black,Electric,41372,376,1,Yes
GLS,2024,Global,White,Hybrid,240790,508,1,Yes
GLE,2021,Global,Silver,Petrol,83646,589,1,No
GLS,2024,Global,Grey,Petrol,361865,448,1,Yes
C-Class,2024,Global,Silver,Electric,53065,388,1,Yes
A-Class,2022,Global,Black,Petrol,80264,269,1,Yes
GLB,2020,Global,Black,Petrol,63721,178,1,No
GLC,2025,Global,Blue,Electric,149081,316,1,Yes
GLA,2023,Global,Black,Petrol,54174,224,1,Yes
GLC,2020,Global,White,Diesel,109430,316,1,Yes
GLA,2020,Global,Silver,Petrol,88106,243,1,Yes
A-Class,2022,Global,Grey,Electric,89077,395,1,Yes
CLA,2023,Global,White,Petrol,67462,312,1,Yes
GLE,2024,Global,Black,Petrol,112747,481,1,Yes
GLC,2023,Global,Grey,Electric,141477,446,1,Yes
E-Class,2023,Global,Green,Hybrid,43521,210,1,Yes
C-Class,2025,Global,Black,Petrol,76164,279,1,No
GLB,2021,Global,Blue,Petrol,64298,178,1,Yes
GLE,2022,Global,Silver,Petrol,126634,359,1,Yes
C-Class,2024,Global,White,Hybrid,86231,453,1,Yes
CLA,2020,Global,Brown,Diesel,88068,312,1,Yes
GLB,2021,Global,White,Petrol,43583,373,1,Yes
GLC,2021,Global,White,Hybrid,141896,460,1,Yes
GLC,2020,Global,Blue,Petrol,108104,396,1,Yes
A-Class,2020,Global,Grey,Diesel,69909,284,1,No
GLC,2020,Global,Green,Diesel,65480,365,1,Yes
GLA,2024,Global,Black,Petrol,54829,386,1,Yes
C-Class,2024,Global,White,Diesel,64148,347,1,Yes
GLB,2021,Global,White,Petrol,91728,228,1,Yes
GLE,2023,Global,White,Electric,113943,587,1,Yes
C-Class,2021,Global,Blue,Diesel,91813,476,1,Yes
E-Class,2022,Global,Black,Petrol,56028,387,1,Yes
CLA,2021,Global,Black,Petrol,87576,351,1,Yes
GLA,2021,Global,Silver,Petrol,49932,276,1,Yes
G-Class,2025,Global,White,Petrol,184111,441,1,Yes
GLB,2025,Global,White,Electric,96104,225,1,Yes
C-Class,2023,Global,Yellow,Petrol,58346,407,1,Yes
GLC,2024,Global,Blue,Electric,150982,324,1,Yes
GLA,2022,Global,Red,Diesel,65740,381,1,Yes
CLA,2024,Global,Black,Electric,65844,326,1,Yes
G-Class,2024,Global,White,Electric,264804,570,1,Yes
A-Class,2021,Global,Black,Petrol,48587,209,1,Yes
GLE,2021,Global,Black,Diesel,151750,587,1,Yes
GLB,2024,Global,Grey,Electric,58491,316,1,Yes
C-Class,2022,Global,White,Hybrid,75341,372,1,Yes
C-Class,2023,Global,Green,Petrol,73411,207,1,Yes
CLA,2023,Global,Silver,Diesel,95749,367,1,No
GLE,2024,Global,Grey,Petrol,151169,270,1,No
S-Class,2023,Global,Yellow,Hybrid,138306,502,1,Yes
GLB,2024,Global,Yellow,Petrol,46849,219,1,No
GLE,2022,Global,Blue,Electric,113113,261,1,Yes
E-Class,2021,Global,Blue,Petrol,56433,299,1,Yes
A-Class,2023,Global,Blue,Petrol,41360,329,1,Yes
A-Class,2025,Global,Black,Electric,70773,327,1,Yes
GLC,2024,Global,Grey,Electric,134675,454,1,Yes
A-Class,2021,Global,White,Petrol,88748,157,1,Yes
CLA,2024,Global,Black,Petrol,96092,258,1,No
GLE,2024,Global,White,Petrol,113058,513,1,Yes
GLB,2022,Global,Silver,Petrol,48337,361,1,Yes
GLE,2022,Global,White,Petrol,75456,535,1,Yes
G-Class,2021,Global,Red,Diesel,160347,501,1,Yes
GLE,2025,Global,Black,Diesel,86683,386,1,Yes
E-Class,2022,Global,Black,Petrol,61396,466,1,Yes
A-Class,2022,Global,White,Hybrid,54616,169,1,No
GLE,2022,Global,Black,Diesel,86564,493,1,Yes
G-Class,2020,Global,Orange,Petrol,193444,434,1,Yes
